"county","VTD","total.pop","white","black","hispanic","api","others"
5,45,2925,0.291965811965812,0.608547008547008,0.0358974358974359,0.0239316239316239,0.0396581196581197
5,40,1961,0.640999490056094,0.195818459969403,0.0882202957674656,0.0244773074961754,0.0504844467108618
5,32,4667,0.773516177415899,0.100921362759803,0.0617098778658667,0.0302121277051639,0.0336404542532676
5,31,3730,0.852278820375335,0.0683646112600536,0.0332439678284182,0.0206434316353887,0.0254691689008043
5,34,3280,0.86859756097561,0.0576219512195122,0.0341463414634146,0.0228658536585366,0.0167682926829268
5,24,4250,0.813647058823529,0.0969411764705882,0.0414117647058824,0.0150588235294118,0.0329411764705883
5,52,2363,0.56622936944562,0.315700380871773,0.0355480321625053,0.0372407955988151,0.0452814219212865
5,36,3476,0.852128883774453,0.0664556962025316,0.034234752589183,0.0210011507479862,0.0261795166858458
5,38,4955,0.628859737638749,0.210494450050454,0.1029263370333,0.0139253279515641,0.0437941473259334
5,44,2971,0.231571861326153,0.716930326489397,0.0252440255806126,0.000673174015483002,0.0255806125883541
5,54,1609,0.900559353635799,0.0391547545059043,0.0248601615910503,0.00807955251709136,0.0273461777501554
5,53,2595,0.918304431599229,0.023121387283237,0.0312138728323699,0.0107899807321773,0.0165703275529866
5,43,2368,0.761824324324324,0.122466216216216,0.0646114864864865,0.0168918918918919,0.034206081081081
5,42,3368,0.834619952494062,0.0846199524940618,0.041270783847981,0.0163301662707838,0.0231591448931116
5,37,3846,0.729069162766511,0.139885595423817,0.0813832553302132,0.0174206968278731,0.0322412896515861
5,35,2957,0.904971254649983,0.0138654041258032,0.0331416976665539,0.0236726411903957,0.0243490023672641
5,9,3215,0.910108864696734,0.00404354587869362,0.0460342146189736,0.00839813374805599,0.0314152410575428
5,11,2322,0.875538329026701,0.0133505598621878,0.0611541774332472,0.0116279069767442,0.0383290267011198
5,10,1479,0.849898580121704,0.0256930358350237,0.0662609871534821,0.0128465179175118,0.0453008789722786
5,17,3903,0.866000512426339,0.0156290033307712,0.0632846528311555,0.0128106584678452,0.0422751729438893
5,19,3909,0.920440010232796,0.0191864927091328,0.0291634689178818,0.0135584548477872,0.0176515732924021
5,12,2664,0.845720720720721,0.0142642642642643,0.0645645645645646,0.0405405405405405,0.0349099099099099
5,14,2634,0.907365223993926,0.0129081245254366,0.0375854214123007,0.0182232346241458,0.0239179954441913
5,13,4047,0.827032369656536,0.0338522362243637,0.0753644675067952,0.0289103039288362,0.0348406226834693
5,15,749,0.867823765020027,0.0240320427236315,0.054739652870494,0.0173564753004005,0.0360480640854472
5,20,2842,0.865235749472203,0.0249824067558058,0.0608726249120338,0.0214637579169599,0.0274454609429978
5,16,3449,0.867497825456654,0.0252247028124094,0.0510292838503914,0.0168164685416063,0.0394317193389389
5,18,5132,0.872174590802806,0.0210444271239283,0.0492985190958691,0.0185113016367888,0.0389711613406079
5,21,2368,0.948057432432432,0.00253378378378378,0.0202702702702703,0.00633445945945946,0.022804054054054
5,4,1094,0.920475319926874,0.0164533820840951,0.026508226691042,0.00457038391224863,0.0319926873857404
5,6,2985,0.919597989949749,0.00603015075376884,0.0341708542713568,0.00603015075376884,0.0341708542713568
5,7,242,0.933884297520661,0,0.0247933884297521,0.00413223140495868,0.0371900826446281
5,8,280,0.967857142857143,0.0107142857142857,0,0.00357142857142857,0.0178571428571428
5,1,3693,0.929325751421608,0.00514486867045762,0.0300568643379366,0.00406173842404549,0.0314107771459518
7,20,1058,0.886578449905482,0.0708884688090737,0.0236294896030246,0.00378071833648393,0.0151228733459357
7,19,1147,0.867480383609416,0.0697471665213601,0.018308631211857,0.013077593722755,0.031386224934612
7,18,878,0.946469248291572,0.00797266514806378,0.030751708428246,0.00227790432801822,0.0125284738041002
7,15,1842,0.8914223669924,0.0629750271444083,0.0244299674267101,0.00542888165038002,0.0157437567861021
7,16,1748,0.635011441647597,0.308352402745995,0.0280320366132723,0.0068649885583524,0.0217391304347826
7,13,983,0.934893184130214,0.0142421159715158,0.0264496439471007,0.00101729399796541,0.0233977619532045
7,14,2236,0.87298747763864,0.0822898032200358,0.0254919499105546,0.00536672629695885,0.0138640429338104
7,2,1975,0.443544303797468,0.495189873417722,0.0465822784810127,0.0030379746835443,0.0116455696202532
7,1,3706,0.740151106314085,0.196977873718295,0.0404749055585537,0.00458715596330275,0.0178089584457636
7,3,597,0.92964824120603,0.0117252931323283,0.0368509212730318,0.0033500837520938,0.0184254606365159
7,4,616,0.897727272727273,0.0551948051948052,0.00811688311688312,0.00974025974025974,0.0292207792207792
7,10,1295,0.411583011583012,0.555212355212355,0.0146718146718147,0.00154440154440154,0.016988416988417
7,11,1680,0.804166666666667,0.135714285714286,0.030952380952381,0.0119047619047619,0.0172619047619048
7,12,1593,0.795982423101067,0.14752040175769,0.0219711236660389,0.0069052102950408,0.0276208411801632
7,5,2267,0.682840758711954,0.251433612704014,0.0317600352889281,0.00882223202470225,0.0251433612704014
7,6,535,0.852336448598131,0.0635514018691589,0.0542056074766355,0.0130841121495327,0.0168224299065421
7,17,661,0.868381240544629,0.0499243570347958,0.0574886535552194,0.00605143721633888,0.0181543116490166
7,7,425,0.785882352941176,0.176470588235294,0.0117647058823529,0,0.0258823529411765
7,8,2624,0.475990853658537,0.426067073170732,0.0918445121951219,0.00342987804878049,0.00266768292682927
7,9,654,0.977064220183486,0.00152905198776758,0.0152905198776758,0,0.00611620795107033
9,162,4229,0.896902340978955,0.0153700638448806,0.0541499172381178,0.0144242137621187,0.0191534641759281
9,119,1019,0.928361138370952,0.0107948969578018,0.0353287536800785,0.0098135426889107,0.0157016683022571
9,17,5682,0.875219992960225,0.027455121436114,0.0586061246040127,0.0219992960225273,0.0167194649771207
9,118,13,1,0,0,0,0
9,297,1291,0.927188226181255,0.00464756003098373,0.0410534469403563,0.0185902401239349,0.00852052672347018
9,32,2992,0.934491978609626,0.00935828877005348,0.0307486631016043,0.00902406417112299,0.0163770053475936
9,121,1780,0.925280898876405,0.00842696629213483,0.0275280898876404,0.0157303370786517,0.0230337078651685
9,106,1273,0.928515318146112,0.00864100549882168,0.0400628436763551,0.0133542812254517,0.00942655145326002
9,122,44,0.886363636363636,0,0.0227272727272727,0.0909090909090909,0
9,120,3375,0.946962962962963,0.00474074074074074,0.0237037037037037,0.0136296296296296,0.010962962962963
9,86,1710,0.908187134502924,0.00994152046783626,0.043859649122807,0.0210526315789474,0.0169590643274854
9,302,8,1,0,0,0,0
9,214,2241,0.916555109326194,0.0267737617135207,0.036144578313253,0.00981704596162427,0.0107095046854083
9,30,1611,0.82991930477964,0.0738671632526381,0.0626939788950962,0.0124146492861577,0.021104903786468
9,314,813,0.820418204182042,0.0885608856088561,0.045510455104551,0.025830258302583,0.019680196801968
9,227,1916,0.821503131524008,0.0762004175365344,0.0709812108559499,0.0109603340292276,0.0203549060542798
9,226,1360,0.857352941176471,0.0647058823529412,0.0492647058823529,0.00220588235294118,0.0264705882352942
9,164,1062,0.911487758945386,0.0225988700564972,0.0357815442561205,0.0131826741996234,0.0169491525423729
9,177,819,0.868131868131868,0.0354090354090354,0.0463980463980464,0.0183150183150183,0.0317460317460318
9,224,3,1,0,0,0,0
9,163,214,0.864485981308411,0,0.102803738317757,0.0280373831775701,0.00467289719626168
9,7,1090,0.924770642201835,0.00642201834862385,0.0247706422018349,0.0110091743119266,0.0330275229357798
9,81,1640,0.383536585365854,0.482926829268293,0.100609756097561,0.00121951219512195,0.0317073170731707
9,230,605,0.228099173553719,0.474380165289256,0.252892561983471,0.00495867768595041,0.0396694214876033
9,220,1715,0.341107871720117,0.509620991253644,0.0862973760932945,0.0186588921282799,0.0443148688046648
9,47,3316,0.631483715319662,0.231604342581423,0.0826296743063932,0.0117611580217129,0.0425211097708082
9,267,1772,0.762979683972912,0.145598194130926,0.0626410835214447,0.00733634311512415,0.0214446952595936
9,231,929,0.404736275565124,0.421959095801938,0.130247578040904,0.0129171151776103,0.0301399354144241
9,82,620,0.608064516129032,0.243548387096774,0.0870967741935484,0.0032258064516129,0.0580645161290323
9,52,282,0.815602836879433,0.106382978723404,0.0531914893617021,0.0106382978723404,0.0141843971631205
9,266,2,0.5,0,0,0,0.5
9,83,942,0.585987261146497,0.288747346072187,0.089171974522293,0.00849256900212314,0.0276008492569002
9,51,452,0.756637168141593,0.165929203539823,0.0442477876106195,0.00884955752212389,0.0243362831858407
9,53,114,0.649122807017544,0.254385964912281,0.087719298245614,0,0.0087719298245614
9,221,932,0.225321888412017,0.082618025751073,0.664163090128755,0.00321888412017167,0.0246781115879828
9,325,1079,0.818350324374421,0.0658016682113068,0.0583873957367933,0.036144578313253,0.0213160333642261
9,139,1880,0.932446808510638,0.0164893617021277,0.0335106382978723,0.00319148936170213,0.0143617021276596
9,80,1657,0.343391671695836,0.564272782136391,0.056125528062764,0.00543150271575136,0.0307785153892577
9,265,1097,0.119416590701914,0.790337283500456,0.0546946216955333,0.00364630811303555,0.0319051959890611
9,166,838,0.921241050119332,0.00954653937947494,0.0429594272076372,0.00596658711217184,0.0202863961813843
9,50,335,0.859701492537313,0.017910447761194,0.0686567164179104,0.0328358208955224,0.0208955223880597
9,176,410,0.88780487804878,0.0317073170731707,0.0487804878048781,0.024390243902439,0.00731707317073171
9,8,2360,0.880508474576271,0.0309322033898305,0.0483050847457627,0.0203389830508475,0.0199152542372881
9,140,1904,0.167542016806723,0.779936974789916,0.0304621848739496,0.00157563025210084,0.0204831932773109
9,229,200,0.475,0.05,0.45,0,0.025
9,178,351,0.227920227920228,0.307692307692308,0.447293447293447,0.00854700854700855,0.00854700854700855
9,174,3271,0.885356160195659,0.0324059920513604,0.0525833078569245,0.00672577193518802,0.0229287679608682
9,97,4908,0.840057049714751,0.0517522412387938,0.0639771801140994,0.0179299103504482,0.0262836185819071
9,218,3311,0.861975234068257,0.0335246149199638,0.0610087586831773,0.0163092721232256,0.027182120205376
9,172,4486,0.826794471689701,0.0697726259473919,0.0619705751226037,0.0127061970575123,0.028756130182791
9,126,5647,0.663361076677882,0.256065167345493,0.0625110678236232,0.00354170355941208,0.0145209845935895
9,332,2,1,0,0,0,0
9,183,5351,0.789011399738367,0.0826013829190805,0.0730704541207251,0.0308353578770323,0.0244814053447954
9,141,881,0.156640181611805,0.743473325766175,0.0567536889897843,0.00681044267877412,0.036322360953462
9,117,2608,0.677530674846626,0.213573619631902,0.0555981595092025,0.0230061349693252,0.0302914110429448
9,179,1882,0.743889479277364,0.111052072263549,0.0855472901168969,0.0228480340063762,0.036663124335813
9,79,4947,0.759450171821306,0.146351324034769,0.056195674145947,0.0161714170204164,0.0218314129775621
9,264,710,0.659154929577465,0.146478873239437,0.0929577464788732,0.0633802816901408,0.0380281690140845
9,261,1821,0.771004942339374,0.113673805601318,0.0587589236683141,0.0214168039538715,0.0351455244371225
9,247,1177,0.730671197960918,0.124044180118946,0.0926083262531861,0.0254885301614274,0.0271877655055225
9,298,5689,0.81877307083846,0.0432413429425207,0.0747055721567938,0.0363860080857796,0.0268940059764458
9,127,5538,0.738894907908992,0.131455399061033,0.0734922354640665,0.0278078728782954,0.0283495846876129
9,130,26,0.5,0.346153846153846,0.0769230769230769,0,0.0769230769230769
9,132,303,0.617161716171617,0.181518151815182,0.158415841584158,0.0297029702970297,0.0132013201320132
9,134,12,0.833333333333333,0.0833333333333333,0,0,0.0833333333333333
9,129,80,0.9375,0,0.0375,0.025,0
9,197,11,1,0,0,0,0
9,310,217,0.788018433179724,0.105990783410138,0.0921658986175115,0.00460829493087558,0.00921658986175116
9,212,2300,0.78695652173913,0.0504347826086957,0.102608695652174,0.0330434782608696,0.0269565217391304
9,311,1388,0.783861671469741,0.0410662824207493,0.108789625360231,0.0410662824207493,0.0252161383285303
9,312,433,0.965357967667437,0.0115473441108545,0.0161662817551963,0.0046189376443418,0.0023094688221709
9,200,618,0.977346278317152,0.00485436893203883,0.00970873786407767,0.00323624595469256,0.00485436893203883
9,105,6551,0.815600671653183,0.041825675469394,0.0854831323462067,0.0268661273088078,0.0302243932224088
9,184,1278,0.764475743348983,0.0649452269170579,0.0978090766823161,0.0406885758998435,0.0320813771517997
9,304,2189,0.730470534490635,0.0529922338967565,0.120603015075377,0.0689812699862951,0.0269529465509365
9,225,1398,0.713876967095851,0.0836909871244635,0.135908440629471,0.036480686695279,0.0300429184549356
9,338,562,0.752669039145907,0.0302491103202847,0.104982206405694,0.0676156583629893,0.0444839857651246
9,185,2,1,0,0,0,0
9,305,1214,0.919275123558484,0.0156507413509061,0.0387149917627677,0.0189456342668863,0.00741350906095552
9,219,3514,0.85088218554354,0.0506545247581104,0.0569151963574274,0.0162208309618668,0.0253272623790552
9,217,707,0.8995756718529,0.0212164073550212,0.0381895332390382,0.0141442715700141,0.0268741159830269
9,253,401,0.708229426433915,0.127182044887781,0.0822942643391521,0.0174563591022444,0.0648379052369077
9,301,4,1,0,0,0,0
9,142,1002,0.902195608782435,0.0199600798403194,0.0479041916167665,0.00598802395209581,0.0239520958083832
9,144,375,0.898666666666667,0.0453333333333333,0.056,0,0
9,181,1,1,0,0,0,0
9,165,3259,0.840441853329242,0.0536974532065051,0.0690395826940779,0.00736422215403498,0.0294568886161399
9,175,1265,0.919367588932806,0.0158102766798419,0.0458498023715415,0.00869565217391304,0.0102766798418972
9,75,2689,0.909259947936036,0.0026031982149498,0.0531796206768315,0.0167348456675344,0.0182223875046486
9,318,50,0.96,0,0.02,0.02,0
9,45,4285,0.911085180863477,0.00653442240373396,0.0424737456242707,0.015169194865811,0.0247374562427071
9,116,2283,0.923784494086728,0.00350416119141481,0.0442400350416119,0.0135786246167324,0.0148926850635129
9,138,1352,0.876479289940828,0.018491124260355,0.0761834319526627,0.0140532544378698,0.014792899408284
9,92,2482,0.908944399677679,0.0072522159548751,0.0539887187751813,0.0108783239323127,0.0189363416599517
9,93,10,1,0,0,0,0
9,252,250,0.912,0,0.016,0.072,0
9,91,2959,0.918553565393714,0.00844880027036161,0.042244001351808,0.0125042244001352,0.0182494085839811
9,149,2209,0.903576278859212,0.00543232231779086,0.0479855138071526,0.0289723856948846,0.0140334993209597
9,148,1677,0.843768634466309,0.0196779964221825,0.0614192009540847,0.0453190220632081,0.0298151460942158
9,13,484,0.921487603305785,0.00413223140495868,0.0165289256198347,0.0268595041322314,0.03099173553719
9,36,3101,0.941309255079007,0.00451467268623025,0.0322476620445018,0.0106417284746856,0.0112866817155756
9,125,1222,0.627659574468085,0.10392798690671,0.184124386252046,0.0229132569558101,0.0613747954173486
9,69,1979,0.91056088933805,0.00707427993936331,0.0520464881253158,0.0136432541687721,0.0166750884284993
9,260,1352,0.943047337278107,0.00961538461538462,0.0244082840236686,0.0118343195266272,0.011094674556213
9,160,239,0.899581589958159,0,0.0585774058577406,0.0167364016736402,0.0251046025104603
9,90,823,0.939246658566221,0.00121506682867558,0.0340218712029162,0.0121506682867558,0.0133657351154313
9,161,4058,0.834894036471168,0.0362247412518482,0.0778708723509118,0.0241498275012321,0.0268605224248398
9,204,1436,0.864206128133705,0.00905292479108635,0.0584958217270195,0.0445682451253482,0.0236768802228413
9,78,328,0.86890243902439,0,0.0731707317073171,0.0304878048780488,0.0274390243902439
9,70,3221,0.886060229742316,0.0161440546414157,0.0521577149953431,0.0164545172306737,0.0291834833902515
9,76,4103,0.947355593468194,0.00511820619059225,0.0270533755788447,0.0124299293200097,0.00804289544235925
9,71,4080,0.908088235294118,0.00857843137254902,0.0463235294117647,0.0235294117647059,0.0134803921568627
9,316,34,0.823529411764706,0,0.147058823529412,0,0.0294117647058824
9,317,42,0.880952380952381,0,0.119047619047619,0,0
9,12,3848,0.88045738045738,0.0382016632016632,0.0457380457380457,0.0161122661122661,0.0194906444906445
9,11,2757,0.889735219441422,0.0351831701124411,0.0413492927094668,0.00943054044250997,0.0243017772941603
9,240,2,1,0,0,0,0
9,23,6048,0.971064814814815,0.00281084656084656,0.0152116402116402,0.00198412698412698,0.00892857142857143
9,151,3002,0.950699533644237,0.00632911392405063,0.0213191205862758,0.00266489007328448,0.0189873417721519
9,24,25,0.88,0,0.08,0.04,0
9,156,5454,0.69013568023469,0.135313531353135,0.122662266226623,0.0170517051705171,0.0348368170150348
9,239,119,0.705882352941177,0.159663865546218,0.0504201680672269,0.0420168067226891,0.0420168067226891
9,321,8,1,0,0,0,0
9,65,1274,0.857142857142857,0.0149136577708006,0.0549450549450549,0.0290423861852433,0.043956043956044
9,62,4477,0.834264016082198,0.0433325887871342,0.0692427965155238,0.0341746705383069,0.0189859280768372
9,64,874,0.959954233409611,0.0068649885583524,0.0217391304347826,0,0.011441647597254
9,343,4,0.75,0,0.25,0,0
9,344,29,0.96551724137931,0,0.0344827586206897,0,0
9,124,2251,0.906708129720124,0.00844069302532208,0.0444247001332741,0.0111061750333185,0.0293203020879609
9,292,5149,0.810837055738978,0.033210332103321,0.0877840357350942,0.0417556807147019,0.0264128957079045
9,211,3277,0.784864205065609,0.0448581019224901,0.0973451327433628,0.0442477876106195,0.0286847726579189
9,54,2639,0.855248200075786,0.0344827586206897,0.0701023114816218,0.0162940507768094,0.0238726790450929
9,254,1643,0.80219111381619,0.0438222763237979,0.0888618381010347,0.0353012781497261,0.0298234936092513
9,255,1194,0.911222780569514,0.0150753768844221,0.050251256281407,0.016750418760469,0.0067001675041876
9,9,7157,0.736342042755344,0.0806203716641051,0.11666899538913,0.0350705602906246,0.0312980299007964
9,159,6120,0.738398692810458,0.10343137254902,0.0929738562091503,0.0321895424836601,0.0330065359477124
